PartitionKey,RowKey,ZIP,City,Region
ZIP,9352,12057,Kol. Helmutstal,DE
ZIP,9353,12057,Kol. Volksgärten,DE
ZIP,9354,12059,Berlin,DE
ZIP,9355,12059,Neukölln,DE
ZIP,9356,12099,Berlin,DE
ZIP,9357,12099,Tempelhof,DE
ZIP,9358,12099,Tempelhof-Schöneberg,DE
ZIP,9359,12099,Kol. Frieden,DE
ZIP,9360,12099,Neukölln,DE
ZIP,9361,12099,Kol. Albrechtshöhe,DE
ZIP,9362,12099,Mariendorf,DE
ZIP,9363,12099,Kol. Bergfrieden,DE
ZIP,9364,12099,Britz,DE
ZIP,9365,12101,Berlin,DE
ZIP,9366,12101,Tempelhof,DE
ZIP,9367,12101,Tempelhof-Schöneberg,DE
ZIP,9368,12101,Staaken,DE
ZIP,9369,12101,Wittenau,DE
ZIP,9370,12101,Schöneberg,DE
ZIP,9371,12101,Kol. Papestr.,DE
ZIP,9372,12103,Berlin,DE
ZIP,9373,12103,Tempelhof,DE
ZIP,9374,12103,Tempelhof-Schöneberg,DE
ZIP,9375,12103,Schöneberg,DE
ZIP,9376,12103,Mariendorf,DE
ZIP,9377,12105,Berlin,DE
ZIP,9378,12105,Marienhof,DE
ZIP,9379,12105,Tempelhof,DE
ZIP,9380,12105,Tempelhof-Schöneberg,DE
ZIP,9381,12105,Mariendorf,DE
ZIP,9382,12105,Schöneberg,DE
ZIP,9383,12107,Berlin,DE
ZIP,9384,12107,Marienhof,DE
ZIP,9385,12107,Tempelhof-Schöneberg,DE
ZIP,9386,12107,Mariendorf,DE
ZIP,9387,12107,Kol. An der Rennbahn,DE
ZIP,9388,12107,Tempelhof,DE
ZIP,9389,12107,Marienfelde,DE
ZIP,9390,12107,Buckow,DE
ZIP,9391,12107,Lichtenrade,DE
ZIP,9392,12109,Berlin,DE
ZIP,9393,12109,Marienhof,DE
ZIP,9394,12109,Tempelhof,DE
ZIP,9395,12109,Tempelhof-Schöneberg,DE
ZIP,9396,12109,Mariendorf,DE
ZIP,9397,12109,Kol. Kleeblatt,DE
ZIP,9398,12109,Kol. Marienglück,DE
ZIP,9399,12109,Kol. Fröhliche Eintracht,DE
ZIP,9400,12109,Kol. Abendrot,DE
ZIP,9401,12109,Kol. Alpental,DE
ZIP,9402,12157,Berlin,DE
ZIP,9403,12157,Schöneberg,DE
ZIP,9404,12157,Steglitz,DE
ZIP,9405,12157,Steglitz-Zehlendorf,DE
ZIP,9406,12157,Tempelhof-Schöneberg,DE
ZIP,9407,12157,Kol. Grüne Aue,DE
ZIP,9408,12157,Friedenau,DE
ZIP,9409,12159,Berlin,DE
ZIP,9410,12159,Friedenau,DE
ZIP,9411,12159,Schöneberg,DE
ZIP,9412,12159,Tempelhof-Schöneberg,DE
ZIP,9413,12161,Berlin,DE
ZIP,9414,12161,Friedenau,DE
ZIP,9415,12161,Schöneberg,DE
ZIP,9416,12161,Steglitz,DE
ZIP,9417,12161,Steglitz-Zehlendorf,DE
ZIP,9418,12161,Tempelhof-Schöneberg,DE
ZIP,9419,12161,Wilmersdorf,DE
ZIP,9420,12163,Berlin,DE
ZIP,9421,12163,Steglitz,DE
ZIP,9422,12163,Steglitz-Zehlendorf,DE
ZIP,9423,12163,Friedenau,DE
ZIP,9424,12163,Dahlem,DE
ZIP,9425,12163,Wilmersdorf,DE
ZIP,9426,12165,Berlin,DE
ZIP,9427,12165,Steglitz,DE
ZIP,9428,12165,Steglitz-Zehlendorf,DE
ZIP,9429,12167,Berlin,DE
ZIP,9430,12167,Steglitz,DE
ZIP,9431,12167,Steglitz-Zehlendorf,DE
ZIP,9432,12169,Berlin,DE
ZIP,9433,12169,Schöneberg,DE
ZIP,9434,12169,Steglitz,DE
ZIP,9435,12169,Steglitz-Zehlendorf,DE
ZIP,9436,12169,Tempelhof-Schöneberg,DE
ZIP,9437,12203,Berlin,DE
ZIP,9438,12203,Lichterfelde,DE
ZIP,9439,12203,Steglitz-Zehlendorf,DE
ZIP,9440,12205,Berlin,DE
ZIP,9441,12205,Lichterfelde,DE
ZIP,9442,12205,Steglitz-Zehlendorf,DE
ZIP,9443,12207,Berlin,DE
ZIP,9444,12207,Lichterfelde,DE
ZIP,9445,12207,Steglitz-Zehlendorf,DE
ZIP,9446,12207,Prenzlauer Berg,DE
ZIP,9447,12209,Berlin,DE
ZIP,9448,12209,Lichterfelde,DE
ZIP,9449,12209,Steglitz-Zehlendorf,DE
ZIP,9450,12247,Berlin,DE
ZIP,9451,12247,Lankwitz,DE
ZIP,9452,12247,Steglitz-Zehlendorf,DE
ZIP,9453,12247,Steglitz,DE
ZIP,9454,12247,Wilhelmstadt,DE
ZIP,9455,12249,Berlin,DE
ZIP,9456,12249,Lankwitz,DE
ZIP,9457,12249,Steglitz-Zehlendorf,DE
ZIP,9458,12249,Marienfelde,DE
ZIP,9459,12277,Berlin,DE
ZIP,9460,12277,Marienfelde,DE
ZIP,9461,12277,Tempelhof-Schöneberg,DE
ZIP,9462,12277,Mariendorf,DE
ZIP,9463,12279,Berlin,DE
ZIP,9464,12279,Marienfelde,DE
ZIP,9465,12279,Tempelhof,DE
ZIP,9466,12279,Tempelhof-Schöneberg,DE
ZIP,9467,12279,Lichterfelde,DE
ZIP,9468,12305,Berlin,DE
ZIP,9469,12305,Lichtenrade,DE
ZIP,9470,12305,Tempelhof-Schöneberg,DE
ZIP,9471,12305,Buckow,DE
ZIP,9472,12307,Berlin,DE
ZIP,9473,12307,Lichtenrade,DE
ZIP,9474,12307,Tempelhof-Schöneberg,DE
ZIP,9475,12307,Marienfelde,DE
ZIP,9476,12309,Berlin,DE
ZIP,9477,12309,Lichtenrade,DE
ZIP,9478,12309,Tempelhof-Schöneberg,DE
ZIP,9479,12347,Berlin,DE
ZIP,9480,12347,Britz,DE
ZIP,9481,12347,Neukölln,DE
ZIP,9482,12347,Kol. Roseneck,DE
ZIP,9483,12347,Kol. Guter Wille,DE
ZIP,9484,12347,Kol. Ostelbien,DE
ZIP,9485,12347,Kol. Sorgenfrei,DE
ZIP,9486,12347,Charlottenburg,DE
ZIP,9487,12347,Wilhelmstadt,DE
ZIP,9488,12347,Kol. Blaschkotal,DE
ZIP,9489,12347,Tempelhof,DE
ZIP,9490,12349,Berlin,DE
ZIP,9491,12349,Buckow,DE
ZIP,9492,12349,Neukölln,DE
ZIP,9493,12349,Kol. Heimaterde,DE
ZIP,9494,12349,Britz,DE
ZIP,9495,12349,Kol. Kurt-Poethig,DE
ZIP,9496,12349,Kol. Zur Windmühle,DE
ZIP,9497,12349,Kol. Friedland 3,DE
ZIP,9498,12349,Wedding,DE
ZIP,9499,12349,Kol. Goldregen,DE
ZIP,9500,12351,Berlin,DE
ZIP,9501,12351,Buckow,DE
ZIP,9502,12351,Gropiusstadt,DE
ZIP,9503,12351,Neukölln,DE
ZIP,9504,12351,Britz,DE
ZIP,9505,12351,Rudow,DE
ZIP,9506,12351,Reinickendorf,DE
ZIP,9507,12353,Berlin,DE
ZIP,9508,12353,Buckow,DE
ZIP,9509,12353,Gropiusstadt,DE
ZIP,9510,12353,Neukölln,DE
ZIP,9511,12353,Rudow,DE
ZIP,9512,12353,Kol. Grüner Stern,DE
ZIP,9513,12355,Berlin,DE
ZIP,9514,12355,Neukölln,DE
ZIP,9515,12355,Rudow,DE
ZIP,9516,12355,Kol. Platanenblick,DE
ZIP,9517,12355,Siedl. An der Rudower Höhe,DE
ZIP,9518,12357,Berlin,DE
ZIP,9519,12357,Neukölln,DE
ZIP,9520,12357,Rudow,DE
ZIP,9521,12357,Buckow,DE
ZIP,9522,12357,Falkenhagener Feld,DE
ZIP,9523,12359,Berlin,DE
ZIP,9524,12359,Britz,DE
ZIP,9525,12359,Neukölln,DE
ZIP,9526,12359,Kol. Britzer Wiesen,DE
ZIP,9527,12359,Kol. Ideal III,DE
ZIP,9528,12359,Rudow,DE
ZIP,9529,12359,Kol. Am Wiesenweg,DE
ZIP,9530,12359,Buckow,DE
ZIP,9531,12359,Kol. Edelweiß,DE
ZIP,9532,12359,Kol. Hasenheim,DE
ZIP,9533,12359,Kol. Am Buschkrug,DE
ZIP,9534,12435,Alt-Treptow,DE
ZIP,9535,12435,Berlin,DE
ZIP,9536,12435,Plänterwald,DE
ZIP,9537,12435,Treptow-Köpenick,DE
ZIP,9538,12437,Baumschulenweg,DE
ZIP,9539,12437,Berlin,DE
ZIP,9540,12437,Plänterwald,DE
ZIP,9541,12437,Treptow-Köpenick,DE
ZIP,9542,12437,KGA Oberer Damm,DE
ZIP,9543,12437,Niederschöneweide,DE
ZIP,9544,12437,KGA Britzer Allee,DE
ZIP,9545,12437,KGA Späthstraße 53,DE
ZIP,9546,12437,KGA Waldesgrund,DE
ZIP,9547,12437,Johannisthal,DE
ZIP,9548,12437,KGA Gemütlichkeit III,DE
ZIP,9549,12437,KGA Einigkeit II,DE
ZIP,9550,12437,KGA Holunderbusch,DE
ZIP,9551,12439,Berlin,DE
ZIP,9552,12439,Niederschöneweide,DE
ZIP,9553,12439,Treptow-Köpenick,DE
ZIP,9554,12439,KGA Waldland,DE
ZIP,9555,12459,Berlin,DE
ZIP,9556,12459,Köpenick,DE
ZIP,9557,12459,Oberschöneweide,DE
ZIP,9558,12459,Treptow-Köpenick,DE
ZIP,9559,12459,KGA Am Freibad,DE
ZIP,9560,12459,KGA Gartenfreunde Wuhlheide,DE
ZIP,9561,12459,KGA Grüne Aue,DE
ZIP,9562,12459,KGA Wilhelmstrand,DE
ZIP,9563,12459,Charlottenburg,DE
ZIP,9564,12459,Spandau,DE
ZIP,9565,12459,Siedl. Oberspree Köpenick,DE
ZIP,9566,12487,Berlin,DE
ZIP,9567,12487,Johannisthal,DE
ZIP,9568,12487,Treptow-Köpenick,DE
ZIP,9569,12487,KGA Lindental,DE
ZIP,9570,12487,KGA Heide am Wasser,DE
ZIP,9571,12487,KGA Gemütliches Heim,DE
ZIP,9572,12487,KGA Goldweide,DE
ZIP,9573,12487,KGA Späthswalde,DE
ZIP,9574,12487,KGA Hermannsruh,DE
ZIP,9575,12487,Baumschulenweg,DE
ZIP,9576,12487,KGA Neuseeland,DE
ZIP,9577,12487,Kladow,DE
ZIP,9578,12487,Wedding,DE
ZIP,9579,12487,Niederschöneweide,DE
ZIP,9580,12489,Adlershof,DE
ZIP,9581,12489,Berlin,DE
ZIP,9582,12489,Treptow-Köpenick,DE
ZIP,9583,12489,KGA Am Adlergestell,DE
ZIP,9584,12489,KGA Teltowkanal III,DE
ZIP,9585,12489,Johannisthal,DE
ZIP,9586,12489,KGA Lange Gurke,DE
ZIP,9587,12524,Altglienicke,DE
ZIP,9588,12524,Berlin,DE
ZIP,9589,12524,Bohnsdorf,DE
ZIP,9590,12524,Semnonenweg,DE
ZIP,9591,12524,Treptow-Köpenick,DE
ZIP,9592,12524,Wartenberg,DE
ZIP,9593,12524,KGA Falkenbrunn 1,DE
ZIP,9594,12526,Berlin,DE
ZIP,9595,12526,Bohnsdorf,DE
ZIP,9596,12526,Treptow-Köpenick,DE
ZIP,9597,12526,Altglienicke,DE
ZIP,9598,12526,Stadtrandsiedlung Malchow,DE
ZIP,9599,12527,Berlin,DE
